66,226,66,66,194,139,1
66,226,66,66,194,139,1
66,236,66,70,194,147,1
66,237,66,70,194,147,1
66,239,66,71,194,150,1
66,239,66,71,194,150,1
66,239,66,71,194,150,1
66,239,66,71,194,150,1
66,237,66,69,194,148,1
66,237,66,69,194,148,1
66,242,66,72,194,147,1
66,240,66,69,194,144,1
66,242,66,71,194,147,1
66,242,66,71,194,147,1
66,242,66,71,194,147,1
66,242,66,71,194,147,1
66,241,66,68,194,145,1
66,238,66,68,194,141,1
66,247,66,74,194,153,1
66,246,66,71,194,152,1
66,244,66,70,194,149,1
66,244,66,70,194,149,1
66,244,66,70,194,149,1
66,244,66,70,194,149,1
66,239,66,71,194,142,1
66,238,66,69,194,141,1
66,232,66,70,194,142,1
66,232,66,69,194,143,1
66,230,66,65,194,140,1
66,230,66,65,194,140,1
66,230,66,65,194,140,1
66,230,66,65,194,140,1
66,229,66,61,194,139,1
66,219,66,62,194,138,1
66,219,66,62,194,138,1
66,218,66,62,194,136,1
66,217,66,59,194,135,1
66,217,66,59,194,135,1
66,217,66,59,194,135,1
66,221,66,65,194,140,1
66,221,66,65,194,140,1
66,213,66,64,194,141,1
66,213,66,64,194,141,1
66,213,66,63,194,142,1
66,205,66,57,194,131,1
66,205,66,57,194,131,1
66,205,66,57,194,131,1
66,205,66,57,194,131,1
66,209,66,58,194,136,1
66,208,66,62,194,142,1
66,208,66,62,194,142,1
66,210,66,59,194,145,1
66,200,66,53,194,132,1
66,200,66,53,194,132,1
66,200,66,53,194,132,1
66,200,66,60,194,132,1
66,200,66,60,194,132,1
66,186,66,56,194,124,1
66,186,66,54,194,123,1
66,186,66,54,194,123,1
66,188,66,55,194,128,1
66,188,66,55,194,128,1
66,188,66,55,194,128,1
66,186,66,53,194,124,1
66,186,66,53,194,124,1
66,184,66,59,194,133,1
66,185,66,58,194,134,1
66,185,66,58,194,134,1
66,179,66,55,194,127,1
66,179,66,55,194,127,1
66,179,66,55,194,127,1
66,180,66,53,194,128,1
66,180,66,53,194,128,1
66,170,66,53,194,123,1
66,169,66,53,194,120,1
66,168,66,51,194,118,1
66,168,66,51,194,118,1
66,168,66,51,194,118,1
66,173,66,52,194,130,1
66,173,66,52,194,130,1
66,173,66,52,194,130,1
66,169,66,51,194,131,1
66,169,66,52,194,130,1
66,164,66,47,194,121,1
66,164,66,47,194,121,1
66,164,66,47,194,121,1
66,164,66,47,194,121,1
66,167,66,52,194,128,1
66,167,66,52,194,128,1
66,162,66,48,194,122,1
66,162,66,48,194,122,1
66,164,66,50,194,126,1
66,164,66,50,194,126,1
66,164,66,50,194,126,1
66,162,66,47,194,121,1
66,162,66,47,194,121,1
66,168,66,55,194,131,1
66,168,66,55,194,131,1
66,165,66,51,194,128,1
66,161,66,48,194,115,1
66,161,66,48,194,115,1
66,161,66,48,194,115,1
66,168,66,56,194,131,1
66,168,66,56,194,131,1
66,169,66,54,194,126,1
66,170,66,55,194,127,1
66,170,66,55,194,127,1
66,175,66,60,194,134,1
66,175,66,60,194,134,1
66,175,66,60,194,134,1
66,173,66,61,194,131,1
66,173,66,61,194,131,1
66,181,66,66,194,135,1
66,181,66,67,194,135,1
66,181,66,67,194,135,1
66,181,66,71,194,135,1
66,181,66,71,194,135,1
66,181,66,71,194,135,1
66,179,66,74,194,131,1
66,179,66,74,194,131,1
66,184,66,76,194,134,1
66,182,66,76,194,132,1
66,182,66,76,194,132,1
66,183,66,80,194,132,1
66,182,66,80,194,132,1
66,182,66,80,194,132,1
66,179,66,80,194,126,1
66,179,66,80,194,126,1
66,183,66,80,194,129,1
66,184,66,82,194,130,1
66,184,66,82,194,130,1
66,183,66,81,194,130,1
66,185,66,81,194,131,1
66,185,66,81,194,131,1
66,182,66,79,194,127,1
66,182,66,79,194,127,1
66,184,66,81,194,130,1
66,183,66,79,194,129,1
66,183,66,79,194,129,1
66,186,66,83,194,132,1
66,180,66,77,194,122,1
66,180,66,77,194,122,1
66,180,66,77,194,123,1
66,180,66,77,194,123,1
66,190,66,82,194,133,1
66,191,66,82,194,134,1
66,189,66,79,194,132,1
66,189,66,79,194,132,1
66,191,66,81,194,135,1
66,191,66,79,194,134,1
66,191,66,79,194,134,1
66,191,66,79,194,134,1
66,197,66,79,194,135,1
66,197,66,79,194,135,1
66,199,66,80,194,137,1
66,199,66,80,194,137,1
66,199,66,80,194,137,1
66,193,66,74,194,130,1
66,193,66,74,194,130,1
66,205,66,77,194,135,1
66,209,66,78,194,140,1
66,209,66,78,194,140,1
66,203,66,76,194,133,1
66,203,66,76,194,133,1
66,203,66,76,194,133,1
66,208,66,78,194,139,1
66,208,66,78,194,139,1
66,208,66,72,194,132,1
66,211,66,76,194,135,1
66,211,66,76,194,135,1
66,212,66,77,194,137,1
66,212,66,77,194,137,1
66,212,66,77,194,137,1
66,215,66,78,194,140,1
66,215,66,78,194,140,1
66,219,66,75,194,139,1
66,216,66,74,194,135,1
66,216,66,74,194,135,1
66,220,66,76,194,139,1
66,220,66,76,194,139,1
66,220,66,76,194,139,1
66,215,66,72,194,133,1
66,215,66,72,194,133,1
66,224,66,73,194,137,1
66,224,66,73,194,137,1
66,224,66,73,194,137,1
66,224,66,75,194,137,1
66,224,66,75,194,137,1
66,224,66,75,194,137,1
66,229,66,78,194,143,1
66,229,66,78,194,143,1
66,228,66,73,194,135,1
66,228,66,73,194,135,1
66,228,66,73,194,135,1
66,234,66,75,194,143,1
66,234,66,75,194,143,1
66,228,66,72,194,135,1
66,228,66,72,194,135,1
66,232,66,75,194,140,1
66,239,66,75,194,142,1
66,239,66,75,194,142,1
66,239,66,75,194,142,1
66,239,66,75,194,141,1
66,239,66,75,194,141,1
66,243,66,79,194,147,1
66,243,66,79,194,147,1
66,239,66,76,194,142,1
66,242,66,75,194,140,1
66,242,66,75,194,140,1
66,246,66,77,194,145,1
66,246,66,77,194,145,1
66,246,66,77,194,145,1
66,244,66,75,194,143,1
66,244,66,75,194,143,1
66,246,66,78,194,146,1
66,252,66,79,194,145,1
66,252,66,79,194,145,1
66,252,66,78,194,146,1
66,252,66,78,194,146,1
66,252,66,78,194,146,1
66,250,66,78,194,142,1
66,250,66,78,194,142,1
66,253,66,79,194,144,1
66,253,66,79,194,144,1
66,253,66,79,194,144,1
67,0,66,81,194,148,1
67,0,66,81,194,148,1
67,0,66,81,194,148,1
66,255,66,79,194,147,1
66,255,66,79,194,147,1
66,255,66,80,194,144,1
66,255,66,80,194,144,1
66,255,66,80,194,144,1
66,253,66,76,194,142,1
66,253,66,76,194,142,1
66,253,66,76,194,142,1
67,0,66,77,194,145,1
67,0,66,77,194,145,1
67,0,66,77,194,144,1
67,1,66,77,194,145,1
67,1,66,77,194,145,1
67,1,66,76,194,146,1
67,1,66,76,194,146,1
66,255,66,76,194,142,1
66,255,66,76,194,142,1
66,255,66,76,194,142,1
67,0,66,71,194,143,1
66,255,66,70,194,141,1
66,255,66,70,194,141,1
66,254,66,68,194,139,1
66,254,66,68,194,139,1
67,0,66,66,194,142,1
67,0,66,66,194,142,1
67,0,66,66,194,142,1
67,0,66,64,194,141,1
67,0,66,64,194,141,1
67,0,66,61,194,141,1
67,0,66,61,194,142,1
67,0,66,61,194,142,1
67,1,66,65,194,144,1
67,1,66,65,194,144,1
67,1,66,65,194,144,1
67,1,66,60,194,142,1
67,1,66,60,194,142,1
67,1,66,61,194,144,1
67,1,66,59,194,143,1
67,1,66,59,194,143,1
67,1,66,58,194,143,1
67,1,66,58,194,143,1
67,1,66,58,194,143,1
67,0,66,55,194,139,1
67,0,66,55,194,139,1
67,1,66,59,194,141,1
67,1,66,58,194,140,1
67,1,66,58,194,140,1
67,1,66,55,194,143,1
67,1,66,55,194,143,1
67,1,66,55,194,143,1
67,2,66,57,194,145,1
67,2,66,57,194,145,1
67,2,66,55,194,143,1
67,2,66,55,194,143,1
67,2,66,55,194,143,1
67,3,66,58,194,145,1
67,3,66,58,194,145,1
67,3,66,58,194,145,1
67,1,66,58,194,140,1
67,1,66,58,194,140,1
67,3,66,58,194,144,1
67,3,66,58,194,144,1
67,3,66,58,194,144,1
67,4,66,62,194,147,1
67,4,66,62,194,147,1
67,2,66,61,194,146,1
67,2,66,61,194,146,1
67,2,66,61,194,146,1
67,1,66,60,194,144,1
67,1,66,60,194,144,1
67,1,66,59,194,143,1
67,1,66,59,194,143,1
67,1,66,59,194,143,1
67,1,66,59,194,146,1
67,1,66,59,194,146,1
67,1,66,59,194,146,1
67,0,66,61,194,143,1
67,0,66,61,194,143,1
67,0,66,59,194,143,1
67,0,66,59,194,143,1
67,0,66,59,194,143,1
66,250,66,56,194,138,1
66,250,66,56,194,138,1
66,250,66,56,194,138,1
66,252,66,57,194,141,1
66,252,66,58,194,141,1
66,253,66,59,194,142,1
66,253,66,59,194,142,1
66,253,66,59,194,142,1
66,243,66,56,194,138,1
66,243,66,56,194,138,1
66,243,66,56,194,138,1
66,245,66,58,194,141,1
66,243,66,56,194,138,1
66,243,66,54,194,139,1
66,243,66,54,194,139,1
66,243,66,54,194,139,1
66,241,66,57,194,141,1
66,241,66,57,194,141,1
66,241,66,57,194,141,1
66,241,66,57,194,140,1
66,239,66,56,194,138,1
66,239,66,56,194,138,1
66,239,66,56,194,138,1
66,239,66,56,194,138,1
66,236,66,55,194,138,1
66,236,66,55,194,138,1
66,238,66,56,194,140,1
66,238,66,56,194,140,1
66,235,66,53,194,137,1
66,235,66,53,194,137,1
66,235,66,53,194,137,1
66,235,66,53,194,137,1
66,234,66,57,194,139,1
66,234,66,57,194,139,1
66,229,66,51,194,133,1
66,229,66,51,194,133,1
66,234,66,55,194,138,1
66,234,66,55,194,138,1
66,234,66,55,194,138,1
66,230,66,53,194,137,1
66,230,66,53,194,137,1
66,230,66,53,194,137,1
66,229,66,55,194,136,1
66,229,66,55,194,136,1
66,230,66,55,194,137,1
66,228,66,52,194,135,1
66,228,66,52,194,135,1
66,224,66,53,194,136,1
66,224,66,53,194,136,1
66,224,66,53,194,136,1
66,223,66,52,194,134,1
66,223,66,52,194,134,1
66,224,66,53,194,136,1
66,228,66,52,194,141,1
66,228,66,52,194,141,1
66,221,66,51,194,137,1
66,221,66,51,194,137,1
66,221,66,51,194,137,1
66,222,66,53,194,138,1
66,222,66,53,194,138,1
66,222,66,51,194,138,1
66,224,66,52,194,140,1
66,224,66,52,194,140,1
66,221,66,53,194,142,1
66,221,66,53,194,142,1
66,221,66,53,194,142,1
66,216,66,48,194,136,1
66,216,66,48,194,136,1
66,220,66,51,194,140,1
66,220,66,51,194,140,1
66,222,66,54,194,142,1
66,215,66,50,194,139,1
66,215,66,50,194,139,1
66,215,66,50,194,139,1
66,218,66,52,194,142,1
66,218,66,52,194,142,1
66,222,66,53,194,147,1
66,222,66,53,194,147,1
66,214,66,48,194,138,1
66,214,66,53,194,142,1
66,214,66,53,194,142,1
66,214,66,53,194,142,1
66,217,66,51,194,146,1
66,217,66,51,194,146,1
66,217,66,53,194,145,1
66,217,66,53,194,145,1
66,217,66,53,194,146,1
66,212,66,52,194,146,1
66,212,66,52,194,146,1
66,212,66,52,194,146,1
66,213,66,53,194,146,1
66,209,66,50,194,141,1
66,209,66,50,194,141,1
66,209,66,50,194,141,1
66,209,66,50,194,141,1
66,207,66,51,194,138,1
66,207,66,51,194,138,1
66,210,66,54,194,141,1
66,210,66,54,194,141,1
66,206,66,57,194,136,1
66,206,66,57,194,136,1
66,206,66,57,194,136,1
66,209,66,52,194,141,1
66,212,66,53,194,142,1
66,212,66,53,194,142,1
66,206,66,60,194,133,1
66,206,66,60,194,133,1
66,206,66,52,194,133,1
66,206,66,52,194,133,1
66,206,66,52,194,133,1
66,209,66,55,194,138,1
66,207,66,53,194,136,1
66,207,66,53,194,136,1
66,209,66,55,194,139,1
66,209,66,55,194,139,1
66,206,66,51,194,134,1
66,206,66,51,194,134,1
66,206,66,51,194,134,1
66,209,66,53,194,138,1
66,205,66,48,194,132,1
66,205,66,48,194,132,1
66,203,66,52,194,129,1
66,203,66,52,194,129,1
66,213,66,55,194,142,1
66,205,66,52,194,132,1
66,205,66,52,194,132,1
66,219,66,53,194,142,1
66,219,66,53,194,142,1
66,216,66,51,194,139,1
66,215,66,51,194,137,1
66,215,66,51,194,137,1
66,210,66,46,194,131,1
66,210,66,46,194,131,1
66,210,66,46,194,131,1
66,225,66,49,194,139,1
66,225,66,49,194,139,1
66,224,66,49,194,137,1
66,223,66,48,194,135,1
66,223,66,48,194,135,1
66,224,66,51,194,136,1
66,224,66,51,194,136,1
66,224,66,51,194,136,1
66,232,66,52,194,135,1
66,232,66,52,194,135,1
66,232,66,51,194,135,1
66,231,66,49,194,134,1
66,229,66,49,194,132,1
66,229,66,49,194,132,1
66,229,66,49,194,132,1
66,229,66,49,194,132,1
66,239,66,53,194,133,1
66,239,66,53,194,133,1
66,238,66,49,194,131,1
66,238,66,50,194,131,1
66,238,66,50,194,131,1
66,238,66,50,194,131,1
66,238,66,50,194,131,1
66,235,66,49,194,128,1
66,245,66,52,194,130,1
66,245,66,52,194,130,1
66,245,66,52,194,130,1
66,242,66,49,194,124,1
66,242,66,51,194,125,1
66,244,66,50,194,129,1
66,244,66,50,194,129,1
66,243,66,48,194,127,1
66,245,66,47,194,121,1
66,245,66,47,194,121,1
66,248,66,52,194,129,1
66,248,66,52,194,129,1
66,247,66,51,194,127,1
66,247,66,51,194,127,1
66,247,66,51,194,127,1
66,246,66,51,194,125,1
66,248,66,52,194,126,1
66,248,66,52,194,126,1
66,248,66,52,194,126,1
66,248,66,48,194,126,1
66,248,66,48,194,126,1
66,248,66,48,194,126,1
66,248,66,48,194,126,1
66,250,66,49,194,130,1
66,245,66,51,194,129,1
66,245,66,51,194,129,1
66,248,66,53,194,132,1
66,248,66,53,194,132,1
66,248,66,53,194,132,1
66,248,66,53,194,132,1
66,248,66,53,194,132,1
66,246,66,54,194,130,1
66,239,66,55,194,129,1
66,239,66,55,194,129,1
66,238,66,55,194,128,1
66,238,66,55,194,128,1
66,238,66,55,194,128,1
66,238,66,55,194,128,1
66,238,66,55,194,128,1
66,234,66,54,194,124,1
66,234,66,54,194,124,1
66,234,66,54,194,124,1
66,235,66,56,194,126,1
66,236,66,56,194,129,1
66,237,66,57,194,130,1
66,236,66,57,194,129,1
66,237,66,58,194,129,1
66,235,66,59,194,129,1
66,235,66,59,194,129,1
66,235,66,59,194,129,1
66,233,66,57,194,126,1
66,233,66,56,194,125,1
66,233,66,58,194,125,1
66,233,66,58,194,125,1
66,232,66,58,194,123,1
66,230,66,58,194,125,1
66,230,66,58,194,125,1
66,230,66,58,194,125,1
66,230,66,56,194,123,1
66,230,66,57,194,124,1
66,232,66,57,194,129,1
66,232,66,57,194,129,1
66,232,66,60,194,129,1
66,227,66,59,194,130,1
66,227,66,59,194,130,1
66,227,66,59,194,130,1
66,226,66,59,194,129,1
66,226,66,59,194,129,1
66,227,66,59,194,130,1
66,227,66,59,194,130,1
66,225,66,57,194,128,1
66,220,66,57,194,130,1
66,220,66,57,194,130,1
66,220,66,57,194,130,1
66,218,66,57,194,128,1
66,218,66,55,194,128,1
66,218,66,56,194,128,1
66,218,66,56,194,128,1
66,219,66,57,194,129,1
66,216,66,54,194,130,1
66,216,66,54,194,130,1
66,215,66,54,194,129,1
66,215,66,53,194,129,1
66,215,66,53,194,129,1
66,215,66,52,194,129,1
66,215,66,53,194,130,1
66,216,66,52,194,130,1
66,212,66,50,194,128,1
66,212,66,50,194,128,1
66,218,66,53,194,137,1
66,217,66,51,194,135,1
66,217,66,51,194,135,1
66,217,66,51,194,135,1
66,216,66,51,194,134,1
66,215,66,50,194,132,1
66,215,66,50,194,132,1
66,215,66,50,194,132,1
66,213,66,49,194,130,1
66,214,66,50,194,131,1
66,214,66,50,194,131,1
66,214,66,50,194,131,1
66,216,66,50,194,134,1
66,217,66,49,194,134,1
66,217,66,49,194,134,1
66,217,66,49,194,134,1
66,218,66,51,194,135,1
66,219,66,51,194,136,1
66,219,66,51,194,136,1
66,219,66,51,194,136,1
66,217,66,49,194,134,1
66,218,66,50,194,135,1
66,218,66,50,194,135,1
66,218,66,50,194,135,1
66,218,66,48,194,134,1
66,218,66,48,194,134,1
66,218,66,48,194,134,1
66,218,66,48,194,134,1
66,219,66,49,194,135,1
66,224,66,52,194,139,1
66,224,66,52,194,139,1
66,224,66,52,194,139,1
66,225,66,52,194,141,1
66,224,66,51,194,139,1
66,226,66,52,194,141,1
66,226,66,52,194,141,1
66,225,66,52,194,140,1
66,224,66,51,194,138,1
66,224,66,51,194,138,1
66,224,66,51,194,138,1
66,224,66,52,194,139,1
66,225,66,52,194,140,1
66,225,66,52,194,140,1
66,225,66,52,194,140,1
66,226,66,53,194,141,1
66,227,66,53,194,139,1
66,227,66,53,194,139,1
66,227,66,52,194,139,1
66,226,66,52,194,139,1
66,226,66,52,194,139,1
66,226,66,52,194,139,1
66,226,66,52,194,139,1
66,226,66,54,194,139,1
66,226,66,52,194,137,1
66,226,66,52,194,137,1
66,228,66,53,194,140,1
66,229,66,53,194,141,1
66,229,66,53,194,141,1
66,229,66,53,194,141,1
66,230,66,53,194,142,1
66,230,66,53,194,142,1
66,226,66,54,194,142,1
66,226,66,54,194,142,1
66,225,66,54,194,140,1
66,224,66,54,194,139,1
66,224,66,54,194,139,1
66,224,66,54,194,139,1
66,223,66,49,194,138,1
66,220,66,52,194,139,1
66,220,66,52,194,139,1
66,220,66,51,194,139,1
66,218,66,50,194,135,1
66,221,66,50,194,140,1
66,221,66,50,194,140,1
66,220,66,50,194,139,1
66,218,66,49,194,136,1
66,214,66,48,194,132,1
66,214,66,48,194,132,1
66,217,66,47,194,137,1
66,214,66,42,194,132,1
66,214,66,42,194,132,1
66,214,66,42,194,132,1
66,214,66,42,194,132,1
66,218,66,46,194,137,1
66,219,66,47,194,140,1
66,219,66,47,194,140,1
66,217,66,46,194,138,1
66,216,66,47,194,137,1
66,216,66,47,194,137,1
66,216,66,47,194,137,1
66,216,66,47,194,137,1
66,212,66,44,194,132,1
66,210,66,37,194,127,1
66,210,66,37,194,127,1
66,210,66,37,194,127,1
66,215,66,44,194,134,1
66,215,66,44,194,134,1
66,215,66,44,194,134,1
66,215,66,44,194,134,1
66,214,66,44,194,133,1
66,212,66,42,194,130,1
66,212,66,42,194,130,1
66,212,66,42,194,130,1
66,216,66,48,194,134,1
66,216,66,48,194,134,1
66,216,66,48,194,134,1
66,213,66,44,194,131,1
66,213,66,44,194,131,1
66,209,66,45,194,127,1
66,209,66,45,194,127,1
66,209,66,45,194,127,1
66,208,66,43,194,126,1
66,208,66,43,194,126,1
66,209,66,46,194,127,1
66,209,66,46,194,127,1
66,209,66,46,194,127,1
66,210,66,47,194,126,1
66,210,66,47,194,126,1
66,211,66,45,194,129,1
66,214,66,47,194,132,1
66,214,66,47,194,132,1
66,214,66,47,194,132,1
66,211,66,47,194,128,1
66,211,66,47,194,128,1
66,213,66,50,194,131,1
66,213,66,50,194,131,1
66,211,66,48,194,129,1
66,211,66,49,194,129,1
66,211,66,49,194,129,1
66,211,66,49,194,129,1
66,211,66,47,194,129,1
66,211,66,47,194,129,1
66,209,66,48,194,131,1
66,209,66,48,194,131,1
66,214,66,51,194,137,1
66,214,66,51,194,137,1
66,213,66,51,194,136,1
66,213,66,51,194,136,1
66,209,66,48,194,131,1
66,209,66,50,194,136,1
66,209,66,50,194,136,1
66,209,66,50,194,136,1
66,203,66,48,194,128,1
66,203,66,48,194,128,1
66,203,66,46,194,129,1
66,203,66,46,194,129,1
66,205,66,47,194,131,1
66,205,66,46,194,129,1
66,205,66,46,194,129,1
66,205,66,46,194,129,1
66,210,66,50,194,137,1
66,210,66,50,194,137,1
66,212,66,51,194,139,1
66,208,66,46,194,134,1
66,208,66,46,194,134,1
66,203,66,41,194,131,1
66,203,66,41,194,131,1
66,203,66,41,194,131,1
66,214,66,52,194,144,1
66,214,66,52,194,144,1
66,204,66,44,194,132,1
66,204,66,44,194,131,1
66,204,66,44,194,131,1
66,209,66,45,194,135,1
66,209,66,45,194,135,1
66,209,66,45,194,135,1
